id,Shares
32316,1032728.8055220798
32317,20053178.846623156
32318,3352.52077127442
32319,4722223.064788107
32320,1210362.3148461273
32321,3529.121823522857
32322,4365954.936049814
32323,13555271.082862215
32324,6779817.360360518
32325,1363272.0457536743
32326,4970077.744776252
32327,3313.9715617062147
32328,4003.3690869540374
32329,20145500.685615413
32330,34254770.410576425
32331,1210147.6393366847
32332,9713505.487726808
32333,3601.425171518228
32334,1922991.6406675805
32335,2556141.139216997
32336,3136822.4534755913
32337,931768.0782815362
32338,47946518.48466076
32339,1859821.1543746772
32340,1535324.4234037548
32341,1396269.698422864
32342,6454768.598559586
32343,1395599.7971003947
32344,3639.638034784709
32345,7986361.649925987
32346,4134384.5347248768
32347,3594.7846685177947
32348,3016547.0126748346
32349,16062057.815712752
32350,3737.910738430183
32351,1958689.7852666548
32352,6005714.350284683
32353,1797680.683170434
32354,1143050.0248850295
32355,3098042.4584796475
32356,1388960.1949539597
32357,7151718.782922595
32358,38648200.130611874
32359,3575.8458145419827
32360,3560.7339367937902
32361,2974318.159089125
32362,661757.668570883
32363,13648773.876497047
32364,5735059.089070716
32365,4644202.8802188365
32366,4570195.391518016
32367,1997275.9193906747
32368,4641.5439488618595
32369,3782.4891581625943
32370,150340.51123924623
32371,17639777.572613258
32372,3571.1349885419663
32373,5321140.548952691
32374,2046097.646866121
32375,2432264.5507372343
32376,1303376.6205219433
32377,1674197.965816546
32378,8404322.958054375
32379,1550802.7158002742
32380,1024579.2857674989
32381,10585399.772080747
32382,3066625.077150254
32383,3684.174002726064
32384,1766939.780573133
32385,1581961.2945802412
32386,1396014.0613463833
32387,1489286.002499905
32388,22344224.008481413
32389,2695530.855506669
32390,1929546.011077733
32391,1396410.1410415347
32392,3081.549212220507
32393,1395924.9912644273
32394,2973727.841329413
32395,1705110.7618496113
32396,2910.4259036575245
32397,8775308.477787517
32398,823618.7155019598
32399,1302479.0653265622
32400,1743934.4617985825
32401,4308889.387726197
32402,1860121.3032470373
32403,3406926.7060725624
32404,3639.01014157227
32405,2416694.5490130847
32406,5944248.96753556
32407,30448593.765557285
32408,1767162.2848154828
32409,3508.1768157333827
32410,89575739.40240799
32411,3020399.0003177985
32412,3866.44084330918
32413,1952730.6706440889
32414,1716207.7626755626
32415,15783329.99722657
32416,13048269.234400053
32417,4070.439050807616
32418,3736.6571699570964
32419,1302958.6686593338
32420,1123315.2786347817
32421,770950.6116561429
32422,9675696.9755568
32423,4552058.520463003
32424,1767473.2787361196
32425,3392173.089158887
32426,1953055.668794887
32427,3598.5879534249957
32428,3485.521533247565
32429,3624097.307671278
32430,4707518.598534371
32431,1860244.5815000492
32432,1859978.0401634355
32433,3296.4718692612155
32434,19681105.1925771
32435,2695391.092400111
32436,829520.0354949817
32437,4002.8293744362636
32438,4076705.808642523
32439,2975.5716980693373
32440,1210564.244434245
32441,2230872.7906955844
32442,3519.9639619408777
32443,7057931.291044924
32444,6037341.964958348
32445,1266598.5293781476
32446,1767994.2656043677
32447,3577.1680051527364
32448,919816.2234511985
32449,1210297.9452646247
32450,1860244.288744353
32451,1887280.1893231596
32452,3546411.2033407283
32453,4582894.776459365
32454,5108570.197326023
32455,3490.2725708442076
32456,1704972.1202567583
32457,3507.4957955875298
32458,18474416.010173738
32459,3257.878727532818
32460,1710634.521795075
32461,3404.288759374956
32462,2880891.0141598945
32463,3621505.2463352694
32464,2738251.7833752753
32465,1349542.6824622592
32466,1582231.9192549617
32467,3543.7625468224387
32468,2138397.136219124
32469,532237.043512812
32470,1071385.8594806714
32471,2541364.991200671
32472,2324179.7872602316
32473,4760270.206902906
32474,915037.8795376744
32475,2045953.980876833
32476,19449711.710448857
32477,932193.7857170257
32478,20238758.88611217
32479,26874957.699108794
32480,1302969.0222482062
32481,1256636.3898617544
32482,3216.1943588136414
32483,1860325.5798575783
32484,3670474.7486003577
32485,7893400.02954149
32486,1396204.4711465938
32487,1582065.2220074134
32488,6408768.5811676355
32489,3298970.0170435775
32490,6161627.957694356
32491,931470.1375081785
32492,468483.4935114807
32493,3438026.058315715
32494,1427196.3181107563
32495,1210265.644012705
32496,13431678.443888394
32497,1489470.9873321385
32498,8522414.096541185
32499,5852237.247224227
32500,1488571.1973335072
32501,3363.0898501243455
32502,1767559.2421334747
32503,3385.405143968982
32504,13232896.745690528
32505,937880.6171728666
32506,4459.6101820751
32507,1350063.355750526
32508,842716.9038933145
32509,1395984.126621487
32510,3788.083166387598
32511,6146596.73645899
32512,1195081.169570189
32513,1349972.3342066708
32514,668021.4536538072
32515,931386.6119870401
32516,10492753.74570991
32517,1489520.2203530818
32518,1517845.9481320637
32519,3472936.3312307843
32520,5387022.756735163
32521,3886.200003615821
32522,17268879.104685772
32523,7986192.016608248
32524,7011873.088861263
32525,4194.444240982433
32526,6222614.414040618
32527,16618616.291413799
32528,3719.1816956583075
32529,3242.8623131781815
32530,2440211.995951353
32531,3623033.549305733
32532,2045985.4652553918
32533,3130.035036103036
32534,5758340.846694906
32535,3590.906538487774
32536,5480326.461626235
32537,25714836.240922756
32538,1379528.0970544573
32539,4551511.205856324
32540,5179035.478930246
32541,646016.4440372342
32542,3736285.7696144306
32543,4099.550493883369
32544,3544.820091060263
32545,5108460.941796095
32546,11513437.732498614
32547,3309.0237172799825
32548,36389805.08191437
32549,665126.5500581453
32550,6189112.574107286
32551,3474.346504682006
32552,1952565.744109234
32553,3159641.667934206
32554,4501.4941235189235
32555,1766925.2943593867
32556,3345530.9414947825
32557,4261.02799934954
32558,1396086.9063840667
32559,3994824.5175368935
32560,1628421.2441965379
32561,875460.8158474613
32562,1856880.8282899756
32563,6361649.653240848
32564,931651.5089924857
32565,9471603.124629557
32566,1550191.331053285
32567,9471321.216327209
32568,38012778.67554879
32569,1148625.0521370624
32570,24508171.534771312
32571,3910.6480148836413
32572,25126650.099435616
32573,2599413.862334404
32574,3432.458457700843
32575,1767522.1565614098
32576,1767382.9167833931
32577,453762.4008220265
32578,1674746.7439742284
32579,1209777.5570146209
32580,854095.6009879328
32581,1581862.8539001439
32582,1209815.7059062754
32583,1812142.9023004062
32584,3763195.3497534213
32585,25217643.269100044
32586,4581224.123760235
32587,2045797.1031944987
32588,2138573.7743739104
32589,1952360.088272969
32590,2138438.1113457493
32591,738499.0743681918
32592,1577665.6907903643
32593,540215.8483149501
32594,1488971.7561273107
32595,1210488.7020483902
32596,16897148.045815356
32597,444395.51937597134
32598,692996.5075477363
32599,4138.0035892625365
32600,12720288.843446977
32601,2045805.2224544124
32602,3067101.0822896757
32603,3413.0907888255138
32604,48209342.46838054
32605,2881106.1312717455
32606,3971.2963309897814
32607,7614468.88984786
32608,4923613.969628028
32609,5387049.72894177
32610,4923573.348957296
32611,3692.798932985047
32612,1674320.3561965777
32613,11048590.377358671
32614,1987516.2616398383
32615,10955967.184234539
32616,2138427.0894906246
32617,931917.3896854467
32618,3200716.712553713
32619,1767421.3062948906
32620,13740871.00397908
32621,2045501.3389648793
32622,3716354.5786310937
32623,2633739.772467648
32624,3214313.7996302536
32625,3578.5701810313826
32626,4272910.004583382
32627,6919539.098128716
32628,10306835.078534419
32629,2324233.7557003847
32630,3709.9545678185605
32631,3338716.843434685
32632,1798699.9757720786
32633,3593.1833714549325
32634,12812981.971759005
32635,1767626.5910735317
32636,5712372.60723435
32637,11096864.622083556
32638,1210298.0110652545
32639,2152437.0828818735
32640,1117679.0317028984
32641,570088.0347834139
32642,3639.041664479038
32643,10121289.582628056
32644,5294206.846171128
32645,1611672.2952745366
32646,875211.2201294265
32647,3677.279120388781
32648,5716447.626663165
32649,2996.960233885087
32650,1953273.040818989
32651,2474989.689177309
32652,1628883.2047825586
32653,1851742.5847215417
32654,932586.3000838978
32655,2695177.8223082693
32656,1084095.024498355
32657,24693688.144476768
32658,1951504.4891559933
32659,948953.9280868291
32660,3406.847001561654
32661,3252465.166589279
32662,3066929.9338903697
32663,2602056.548177232
32664,2510920.897255334
32665,1447386.5230684555
32666,1749960.258652802
32667,1024378.4704202435
32668,2556307.989776851
32669,4505477.9240130335
32670,2602042.939862032
32671,2324077.554329552
32672,2416875.171742404
32673,749165.1511876736
32674,1405506.7446845807
32675,1983313.5916174368
32676,1396044.613146652
32677,11420901.787051193
32678,1024573.0748868779
32679,7429053.171879236
32680,4872.377705433055
32681,1050920.8365016407
32682,3451.008211301565
32683,5170847.427666524
32684,6872657.1300324015
32685,4965739.521994374
32686,1581436.5231133332
32687,3381.1765520108797
32688,1954138.350354588
32689,3679.7771887879603
32690,1474993.9054788407
32691,2006140.1483809857
32692,10863658.946548287
32693,1117166.9499963014
32694,32212769.92925057
32695,3887.2125925219566
32696,3182474.699144409
32697,3852.9632322762977
32698,719349.9308200068
32699,3249185.361349258
32700,904528.0455884627
32701,14391111.333066043
32702,2138315.2687549554
32703,9262670.589471033
32704,5317186.258041334
32705,1673955.0678533174
32706,3356.654852745968
32707,3368.022274936195
32708,2324442.9011052256
32709,9239161.293760953
32710,2393494.36363679
32711,7429169.715226929
32712,2045233.0180386917
32713,801846.0189460394
32714,5062151.612749897
32715,1581628.5585866696
32716,2741594.3858602005
32717,2231511.818286531
32718,3623528.472125142
32719,1210162.752300602
32720,931757.2785362835
32721,1539797.6798972194
32722,11513592.54074744
32723,524091.7148736074
32724,2416861.6763261403
32725,4714.264934056837
32726,6060330.771181653
32727,11328691.306918234
32728,4577.941264191298
32729,5573168.669136126
32730,47991957.338969186
32731,3067380.581729657
32732,1179402.4713061536
32733,1860268.6143791694
32734,738837.0579560313
32735,9360168.644590076
32736,6733855.409689629
32737,3386.937711897152
32738,14390411.266797245
32739,1860085.995364641
32740,4830046.9700425565
32741,20331234.539336104
32742,11235664.97744167
32743,2659463.7500751177
32744,4149234.463501254
32745,1210321.672385094
32746,1302530.816452987
32747,3522.807096005121
32748,1063884.832283829
32749,20006758.12572754
32750,1952893.3030208703
32751,19310615.430460326
32752,2602170.1286366233
32753,6593698.560816839
32754,3347.702299154612
32755,3809418.6117337304
32756,930835.1649565841
32757,1024601.6763152616
32758,28778239.969858374
32759,4235.496598130198
32760,1024515.0822448274
32761,1349617.4501994597
32762,1290738.6252609568
32763,4552597.659911183
32764,1210882.667577376
32765,89018378.41729693
32766,3648.139868472501
32767,5062424.965633285
32768,896562.3266143276
32769,7615516.032586528
32770,894196.6295351104
32771,5085641.283523754
32772,5386688.527511836
32773,1999081.9942763331
32774,2509678.9442701666
32775,44557177.85136618
32776,3973.192064750233
32777,2138734.4488355676
32778,1535174.4163440894
32779,3616.839834465658
32780,3345087.15236176
32781,2957.5603303218027
32782,7614682.282199039
32783,2828144.906603658
32784,3902395.5823449944
32785,3530454.4422388724
32786,3683.220691548331
32787,780403.8434372497
32788,1400645.1456720592
32789,1581550.2905275407
32790,1033487.351906763
32791,3529.838298181273
32792,13555362.361527262
32793,16526516.233674964
32794,3299369.860569784
32795,1349676.3965952434
32796,3568.804950302729
32797,4830331.125936657
32798,624786.5072838608
32799,804811.7811870932
32800,4323277.424460858
32801,1999187.6071831698
32802,2556233.4891749267
32803,2827.113026988689
32804,1905889.1485030474
32805,3376.046079536774
32806,6314944.558368393
32807,3994704.2433836744
32808,4721552.479907846
32809,7474369.757645872
32810,2456082.4968305854
32811,4848851.08118712
32812,1976255.3332454462
32813,9541305.267132182
32814,3673.820381096846
32815,2880530.7757471628
32816,2076359.4626500474
32817,13060576.06999388
32818,523001.57525292045
32819,2648946.7234841315
32820,14900367.275117755
32821,5006697.472343176
32822,3817.1643885250783
32823,9680665.194741076
32824,2141362.7239630455
32825,1610579.1374919435
32826,6780204.382220056
32827,38709755.60188896
32828,1952383.4245608055
32829,3558.341542435028
32830,5361242.395301573
32831,4645049.154281389
32832,1836392.6589458792
32833,4096.439994382019
32834,2602421.622555314
32835,4784074.345496257
32836,2664819.0558315865
32837,3693.705659629916
32838,2082790.9574656999
32839,3809067.9728198326
32840,1396353.893760107
32841,3495.0462344033854
32842,89018726.30627048
32843,3344.4021812955607
32844,6222322.585828888
32845,3351.503337838739
32846,1559038.00634864
32847,1127694.063189472
32848,2788131.544053113
32849,4478.953826405035
32850,1147098.0187977983
32851,3611758.8708307585
32852,1952864.608997667
32853,4005.161203369147
32854,3623886.3833303414
32855,1898171.2993063289
32856,8496773.818474507
32857,1787788.4318015378
32858,6802916.918786338
32859,2283949.8125814646
32860,14483839.83058363
32861,1117742.355756873
32862,1674567.2011119323
32863,5572817.290750712
32864,936190.3592710274
32865,5710643.360665884
32866,3842.8412445986232
32867,3150.6578463553283
32868,989049.9136908416
32869,3968.667003764411
32870,3067981.311971715
32871,2974057.6055024187
32872,5016350.421423417
32873,828401.0816542493
32874,65163976.77788407
32875,3353.676379276268
32876,1117390.3061225046
32877,1403799.3067276878
32878,3124839.593334136
32879,2996641.2149554407
32880,3248.325769291029
32881,7011800.603055825
32882,5201673.299979795
32883,3764.8707238505162
32884,3757.399408485787
32885,11977624.413334623
32886,1841482.4616469871
32887,1488841.7471201927
32888,1209791.460361474
32889,1522852.404217214
32890,3067220.308026492
32891,2044637.0833439827
32892,3432.503772461057
32893,637704.2055169232
32894,3753.7238271446677
32895,3785.5991883372667
32896,46320523.76682669
32897,915658.19516425
32898,867064.6372706672
32899,1024860.2277642125
32900,5223810.598254727
32901,3345525.450960568
32902,17360910.885317057
32903,31145142.54227109
32904,31607532.14244674
32905,3530472.647866272
32906,1117152.2931707385
32907,3318.27200156156
32908,3128785.485528092
32909,211572485.63136438
32910,5201347.375459709
32911,26569206.56116974
32912,6848022.82364528
32913,7893080.55119798
32914,1767335.6502107463
32915,844224.0346150778
32916,1860109.744083945
32917,3371.578932262431
32918,8767955.958334709
32919,1493443.2882605824
32920,3623411.404025658
32921,3995193.025543052
32922,2834186.924086139
32923,3827.395360487373
32924,864489.2758732926
32925,3702.9072724426724
32926,16804706.332423706
32927,4707298.407509109
32928,2323817.4130081753
32929,15132871.767320842
32930,3019837.021199835
32931,25343307.545499757
32932,3901.635625414081
32933,1581811.083655955
32934,12226110.607348029
32935,10226204.960404085
32936,28778239.781212986
32937,3809679.9151853104
32938,3252640.5744993007
32939,3159381.2713102293
32940,932240.3642316186
32941,3673.148634016484
32942,1952283.8433185103
32943,4148440.059509362
32944,12905872.942375675
32945,937239.0646035798
32946,4022974.670902563
32947,10585681.911040824
32948,1303362.4536523658
32949,810729.8525748091
32950,2230928.703202903
32951,15226848.57021783
32952,3837.2992154473495
32953,4365930.998480038
32954,2928640.0061589256
32955,683905.8175674041
32956,7893194.774741165
32957,2696205.2421420617
32958,4459206.17889436
32959,3381.1757800269024
32960,3628.8074970574535
32961,2046124.544063249
32962,5573408.735980502
32963,3630.4057159004938
32964,5394118.062984085
32965,1953622.201702354
32966,442860.7718272935
32967,1269045.2260957824
32968,5541765.866297376
32969,23155442.690370876
32970,60615561.924110256
32971,4577.953829792563
32972,5480525.199575045
32973,2788488.2677386953
32974,1674205.4001957842
32975,30510814.787740003
32976,2881431.673153872
32977,10167221.490422208
32978,15666974.934175208
32979,3809667.8826004183
32980,5758430.2977639595
32981,3907.1937007530514
32982,1287836.7338145734
32983,2788247.088689847
32984,2262146.746441085
32985,5201923.697823413
32986,1687192.3551149922
32987,3019782.9846220566
32988,1117861.8432195683
32989,1859616.8612422615
32990,5572898.023596853
32991,3865.819744868313
32992,978226.0077354793
32993,929835.2643853624
32994,1488489.0448570778
32995,3159663.3895669184
32996,14623790.937518511
32997,3702.1881996568054
32998,3809308.307210163
32999,11977777.556065338
33000,3625.8125586013484
33001,962334.9892226465
33002,1953352.211870273
33003,1116929.823173569
33004,3533.080504377608
33005,63027469.86278195
33006,2138538.8878032453
33007,6222722.763675128
33008,1193292.8059020718
33009,1302367.2056094708
33010,3808662.957054265
33011,692437.8663314387
33012,2510324.492406377
33013,1303316.3664403383
33014,4062.0944765395216
33015,2230912.793567498
33016,8079704.144116414
33017,2092153.6096656802
33018,752098.6655667649
33019,4517.833890699218
33020,3391338.784672332
33021,1024612.303464691
33022,1302765.043948724
33023,1673664.0290604501
33024,943789.4091380262
33025,3899.2146712014833
33026,1395969.1880483453
33027,746604.4611572435
33028,9100592.336540505
33029,1674305.1922371287
33030,836520.3202876842
33031,2463588.3729702933
33032,1581344.8713334305
33033,6241108.567079269
33034,2045308.1570440878
33035,4670.089737567691
33036,2741709.4348204527
33037,3294.0601877238523
33038,1094690.3577483862
33039,6733294.686282305
33040,4027979.0863722153
33041,3902040.5903498014
33042,932016.0732942197
33043,3865780.311424592
33044,657147.4958611554
33045,4366254.333230441
33046,3608.0222637168085
33047,1468021.0786668244
33048,650841.2915096908
33049,3902428.879092072
33050,1582026.7814730187
33051,2091379.7656329349
33052,7418366.844131836
33053,4459123.997768009
33054,13231532.396101652
33055,19000720.172484476
33056,21167017.851665154
33057,4635291.124925377
33058,9749001.620351145
33059,3871970.9956937213
33060,4150211.905082268
33061,3509.0024241698643
33062,96629792.17601326
33063,506185.49727234856
33064,1768033.7140172324
33065,30726906.01289665
33066,3531302.437621103
33067,1396146.1678369786
33068,5480117.14163983
33069,2695955.1938719754
33070,1191656.268932937
33071,1976063.1732633167
33072,2864032.9885532
33073,3159745.6923618023
33074,5108401.822613447
33075,2277792.140742065
33076,10214217.119069736
33077,584150.8254047133
33078,3551.188798386443
33079,3778.9940751291642
33080,1906363.840734175
33081,3995055.4842109643
33082,5433524.024043749
33083,2323851.057017803
33084,2973436.0412066807
33085,557935.2155936914
33086,1065281.5896840582
33087,3519.9555272142784
33088,1629023.544501188
33089,14855039.530973595
33090,856598.3794283681
33091,2138730.145502125
33092,912559.7324996638
33093,3861.2620170036566
33094,2277113.0701370384
33095,12418283.327089105
33096,1116917.1991775015
33097,14075338.407546783
33098,1822419.3518111785
33099,1674525.7853251558
33100,3500472.861009583
33101,2788066.954450901
33102,2045190.599685788
33103,3526.308431877591
33104,2595062.4043453466
33105,11123127.163156398
33106,981172.4823093526
33107,4552142.999051145
33108,7894006.1381504955
33109,3160029.6498255543
33110,1025360.5078836757
33111,7907884.549727398
33112,11976824.326680005
33113,7800789.326069299
33114,2962698.164365986
33115,502032.2396262091
33116,5665655.515780977
33117,847778.2549969505
33118,3138.774434135983
33119,1748732.295360471
33120,3669651.505864912
33121,876299.6127080311
33122,2417559.1048877113
33123,4073.2829281537233
33124,903197.1420457391
33125,3159442.7216668166
33126,6500457.533753775
33127,1016611.9621172671
33128,3663.37255919793
33129,1860200.2082152357
33130,1117913.114702013
33131,4046.965733075842
33132,3368.208022144059
33133,62657613.95655731
33134,3631.7793526137625
33135,4830313.66482505
33136,3660651.448539665
33137,7893853.045173276
33138,3646674.736330065
33139,916446.0147847007
33140,3193.1336625217364
33141,1721214.9731074234
33142,21816788.341941472
33143,829393.154066943
33144,3527.9918696875784
33145,9130857.34658553
33146,3173.998651901562
33147,1117735.4783369733
33148,3796.273723739929
33149,1129098.6504841596
33150,3066615.4338172236
33151,4559969.676230183
33152,2973800.1815869487
33153,3803.504835091152
33154,9601713.438920403
33155,10863631.427194929
33156,2330729.8453626917
33157,298361.36176197196
33158,4274070.19792831
33159,2927358.0245310995
33160,1801151.378102149
33161,8914646.237737933
33162,4654679.664690036
33163,8821783.285607979
33164,5920604.329548663
33165,4074.5868103709417
33166,1419225.0757852043
33167,2138042.1967257815
33168,1633141.310315859
33169,1243940.7996525574
33170,3865302.594948952
33171,1860779.635048169
33172,3536378.2768544806
33173,1210122.4380282087
33174,3469.2041012408017
33175,1019237.7993830839
33176,931398.209013672
33177,3067394.0133743393
33178,3639.997773179447
33179,13927119.689782964
33180,1466776.0393347687
33181,1213621.163573038
33182,1210544.9454569
33183,4500626.881841957
33184,3925.163799042809
33185,5943891.462810061
33186,8542673.225611458
33187,4799686.76973947
33188,1067207.307203703
33189,3335.954637343521
33190,10863536.827628681
33191,1748288.6544642225
33192,1256239.1404670735
33193,994326.9683038711
33194,644427.758539761
33195,4317.102738926528
33196,4845987.87315534
33197,4002.7458010215855
33198,461001.88465846615
33199,3995318.102090634
33200,28268019.70681066
33201,695047.9154960866
33202,7800084.568255828
33203,2324786.1587922517
33204,2741760.698213495
33205,3355.8731471634246
33206,19500819.43239753
33207,4134148.790970498
33208,1550532.7967321577
33209,6129670.808600967
33210,4738199.514260233
33211,4853888.554765885
33212,3609947.772424467
33213,2665093.858502884
33214,6408327.554750552
33215,3792.8108691922157
33216,2262721.8013977176
33217,3867.5785611763963
33218,1581494.8417305017
33219,807457.0879938523
33220,4396987.621805605
33221,7893574.231836416
33222,4412425.449898705
33223,4549.442557842093
33224,361341.5862069515
33225,1581385.9879615663
33226,4173.946000501721
33227,2973548.719761129
33228,3716674.1750129196
33229,6106428.2458946975
33230,672922.3698259989
33231,2091979.3408761239
33232,3855628.396416697
33233,3345148.3449762645
33234,3330.7536221548507
33235,3029595.9198126625
33236,1442119.086674916
33237,5015930.872212757
33238,638780.7883541438
33239,5944270.298593578
33240,6501018.887610654
33241,827303.5226916114
33242,3526.395865520609
33243,2138156.3762036483
33244,1581223.8094321664
33245,1396592.5046437783
33246,2695231.761252591
33247,1767946.0603447184
33248,3724.795684255234
33249,1396267.6519393432
33250,3696.891672559436
33251,1790262.8530211032
33252,696490.4275102065
33253,3561.141713095216
33254,3652.5595281130836
33255,3530521.25890983
33256,1024432.073855635
33257,1256499.8628199087
33258,1582052.5701155139
33259,2694875.7517736647
33260,47295889.37982995
33261,8722390.182556165
33262,11096037.750583543
33263,2138561.166279814
33264,925298.417025171
33265,1860100.8306860977
33266,654433.2116235775
33267,5573142.482243217
33268,3445.5048149018453
33269,2494651.0848566275
33270,15041334.088532278
33271,5729492.947496609
33272,1929188.1377211756
33273,876290.355241077
33274,3843.112234611397
33275,4458839.919507929
33276,1580671.87484683
33277,923713.950415066
33278,52447687.442083046
33279,1209711.9539602932
33280,3733.5278538928915
33281,6037193.535459104
33282,3115.1412994937828
33283,3948666.723815391
33284,3657.7286141974782
33285,1458192.050533786
33286,3767.0391694554137
33287,7707613.684380845
33288,9796960.346205177
33289,1024778.8045781587
33290,4204.597149109956
33291,1953236.392401952
33292,3267.268330948798
33293,2045658.0591910859
33294,3550.4168345705184
33295,4115.03615511495
33296,823751.7281357768
33297,2696367.387121869
33298,2602096.8175735124
33299,1302996.0463442306
33300,3382.319989628524
33301,1259476.303347861
33302,4002.8731777445655
33303,21167373.241413586
33304,4644736.314897218
33305,1039518.7578229905
33306,4923033.342678822
33307,1767531.506769736
33308,17176094.283350557
33309,4349.842594364709
33310,6593709.539551087
33311,1952938.5547567175
33312,820835.0076488175
33313,3252.7341779711965
33314,1024683.8039398085
33315,48704571.12098833
33316,3665.0598061595056
33317,1486906.0205282918
33318,1025001.6453736146
33319,1598319.5681996187
33320,3517.95840034703
33321,1860260.5115046173
33322,2881126.974740796
33323,1303305.6112605804
33324,2080431.768656477
33325,5201582.974167961
33326,1395776.5014800415
33327,3280.4373776839593
33328,4273772.948081083
33329,4598158.183199039
33330,6872733.273321088
33331,4015.4760797780973
33332,2231463.491061315
33333,4156.192256755712
33334,938328.1845096011
33335,1177149.9108575918
33336,3716401.736307846
33337,4118741.9492900763
33338,21167266.374494016
33339,3312.1683017526266
33340,648511.6836861306
33341,6346011.079315005
33342,2575698.743879916
33343,18382427.018674146
33344,3853.1613605871084
33345,2017591.491292958
33346,821785.54667736
33347,4180399.32081148
33348,756303.3933975855
33349,3432.9592094038253
33350,3208.795674669959
33351,21661272.855737794
33352,5851233.677722543
33353,5898012.1755011855
33354,2416394.3114222065
33355,5665695.061450882
33356,1117510.489084696
33357,10058308.097178675
33358,1256823.725202177
33359,3734.367961681025
33360,1767795.1635665086
33361,4180566.49858148
33362,1354924.1988752354
33363,1210529.5704487467
33364,867638.9858975393
33365,1117542.345915275
33366,18660425.61581217
33367,3993063.6152974446
33368,4212.328833380148
33369,25529268.62018856
33370,1116968.1044765809
33371,1396381.200331697
33372,89018963.95768392
33373,4448.974930123447
33374,4365876.859696603
33375,2602719.1644977275
33376,2633317.3988717436
33377,3785.225288315648
33378,3251999.841571581
33379,1303455.844394468
33380,10864130.527059281
33381,2880984.674767826
33382,3366.1401725006635
33383,3748.345365025446
33384,3859.5314446812836
33385,2881049.305652112
33386,4390.229793196471
33387,9007006.212698488
33388,6036400.600883402
33389,2695820.7214818583
33390,16989987.54710969
33391,1488697.537289357
33392,5247945.05557306
33393,4294.738066380637
33394,3164.1786813649965
33395,2200359.3816406718
33396,1200771.8659359056
33397,3901873.733127494
33398,963079.9701478303
33399,12193556.040003855
33400,10770635.979175592
33401,2324791.6280791694
33402,4645022.879346753
33403,5654865.789246811
33404,1674193.7404745934
33405,4047696.7552020703
33406,27756618.324528873
33407,10430845.009270174
33408,1117166.3079911023
33409,5480200.531027465
33410,3748.995741759233
33411,1089728.5818697335
33412,1488926.814157374
33413,3808891.865816971
33414,3385.0941775737306
33415,819359.8229247018
33416,2556322.304602913
33417,2433117.268627829
33418,6315731.109939509
33419,1581357.5028490443
33420,1634927.1199715065
33421,24539553.208408
33422,1396042.9630272142
33423,4738425.84807975
33424,804188.8201087932
33425,1953425.5437492726
33426,3716858.2677074
33427,11328398.422164788
33428,953904.0215725496
33429,7590262.024455174
33430,10400212.686737303
33431,15567076.777730472
33432,1160069.0962162607
33433,2587277.016499171
33434,2042020.7765305187
33435,3846.482872842825
33436,1336708.7409501849
33437,5851272.111029867
33438,3738.1889340854723
33439,4830633.9466903955
33440,916882.3036467142
33441,2695678.2478097775
33442,2389946.8973121885
33443,1395726.5005725957
33444,10139209.406460507
33445,1581169.5914364432
33446,4830758.783752691
33447,860216.7383795737
33448,1860156.339730133
33449,3429.2126854248
33450,4768.208369833033
33451,13138118.944103101
33452,1210863.896137956
33453,4386.857456871339
33454,12395340.931945728
33455,1651232.9448439118
33456,1921876.2137154976
33457,215750349.86012357
33458,5544948.276367029
33459,3310921.3682234264
33460,2415763.261506579
33461,688860.6221920868
33462,91617832.60296793
33463,2009798.8033068455
33464,2942945.27968576
33465,2416442.819049953
33466,2185217.7131117196
33467,4022.1062910512883
33468,7105297.561793966
33469,3422734.1283135596
33470,54768852.51976813
33471,4750.017572862465
33472,7058311.989327719
33473,4273036.185014625
33474,3353.5284310307256
33475,3050425.0240239156
33476,3995357.7180373804
33477,892330.1329687166
33478,2973350.7072476954
33479,3808800.898491564
33480,4180506.231423404
33481,6176170.459794799
33482,3427.0492696412352
33483,1056121.6876666308
33484,5943859.518486885
33485,3417.2675143452216
33486,5016905.051611068
33487,2823605.1369462805
33488,5944455.729323679
33489,13787909.340958435
33490,3460.8693654300832
33491,7212811.025839775
33492,4412219.35560153
33493,5247914.234530666
33494,4011.1143818147393
33495,18799949.18794949
33496,1302925.491490089
33497,12210391.399239743
33498,12999142.86128516
33499,3461.2985177291444
33500,3438091.62379535
33501,4074.4730296992752
33502,891710.1698412535
33503,3430.0564630734552
33504,3619.1267755131225
33505,2973876.685649389
33506,2509855.9067790816
33507,4005.1440745853165
33508,1210409.6853441675
33509,5109415.364125283
33510,4641.540087573263
33511,3833.1920559273103
33512,3809794.19468896
33513,6547622.597109364
33514,14390940.445881233
33515,3326.2098934600144
33516,1840206.1599585474
33517,1859755.8127813858
33518,507379.06577101286
33519,2231809.10374158
33520,2138456.741664075
33521,1024438.3910533403
33522,12859122.36877973
33523,3750.213977083152
33524,1235932.1417934385
33525,2788025.5824083886
33526,2138475.862012437
33527,2890463.9821050833
33528,2324251.692087891
33529,2370110.6132441363
33530,1766958.2833161145
33531,13564957.454941409
33532,4340.321246696897
33533,1210276.7149227145
33534,3943.8568051824213
33535,2525428.6499368027
33536,18799728.131895896
33537,6407850.319922351
33538,2729728.350046804
33539,3595.8501311735067
33540,4780.689757341062
33541,397059.39874924644
33542,3173852.797493282
33543,1674186.3087419705
33544,3901844.4369744123
33545,3530972.408093987
